Exchange,Token,Ltp,Change,Exchange Timestamp,Volume
1,1330,1835.0,4294965676,2020-09-02 14:49:37,2856297
1,1330,1835.1,4294965686,2020-09-02 14:49:39,2856649
1,1330,1835.1,4294965686,2020-09-02 14:49:40,2856954
1,1330,1835.1,4294965686,2020-09-02 14:49:40,2856954
1,1330,1835.15,4294965691,2020-09-02 14:49:42,2857254
1,1330,1835.15,4294965691,2020-09-02 14:49:43,2857292
1,1330,1835.15,4294965691,2020-09-02 14:49:44,2857292
1,1330,1835.15,4294965691,2020-09-02 14:49:44,2857292
1,1330,1835.15,4294965691,2020-09-02 14:49:46,2857292
1,1330,1835.1,4294965686,2020-09-02 14:49:46,2857308
1,1330,1835.1,4294965686,2020-09-02 14:49:47,2857815
1,1330,1835.35,4294965711,2020-09-02 14:49:48,2858061
1,1330,1835.1,4294965686,2020-09-02 14:49:50,2858086
1,1330,1835.1,4294965686,2020-09-02 14:49:50,2858086
1,1330,1835.05,4294965681,2020-09-02 14:49:51,2858124
1,1330,1835.1,4294965686,2020-09-02 14:49:53,2858256
1,1330,1835.1,4294965686,2020-09-02 14:49:54,2858406
1,1330,1835.25,4294965701,2020-09-02 14:49:55,2858492
1,1330,1835.4,4294965716,2020-09-02 14:49:56,2858646
1,1330,1835.25,4294965701,2020-09-02 14:49:57,2858726
1,1330,1835.25,4294965701,2020-09-02 14:49:57,2858726
1,1330,1835.25,4294965701,2020-09-02 14:49:58,2858726
1,1330,1835.25,4294965701,2020-09-02 14:50:00,2858921
1,1330,1835.25,4294965701,2020-09-02 14:50:00,2859021
1,1330,1835.25,4294965701,2020-09-02 14:50:01,2859021
1,1330,1835.25,4294965701,2020-09-02 14:50:02,2859336
1,1330,1835.15,4294965691,2020-09-02 14:50:04,2859592
1,1330,1835.0,4294965676,2020-09-02 14:50:05,2867509
1,1330,1835.0,4294965676,2020-09-02 14:50:06,2867516
1,1330,1835.0,4294965676,2020-09-02 14:50:07,2869300
1,1330,1835.0,4294965676,2020-09-02 14:50:07,2869300
1,1330,1835.1,4294965686,2020-09-02 14:50:08,2869373
1,1330,1835.1,4294965686,2020-09-02 14:50:10,2869373
1,1330,1835.1,4294965686,2020-09-02 14:50:11,2869373
1,1330,1835.0,4294965676,2020-09-02 14:50:12,2872892
1,1330,1835.0,4294965676,2020-09-02 14:50:12,2872892
1,1330,1835.0,4294965676,2020-09-02 14:50:13,2873430
1,1330,1835.0,4294965676,2020-09-02 14:50:14,2885273
1,1330,1835.0,4294965676,2020-09-02 14:50:15,2885423
1,1330,1835.0,4294965676,2020-09-02 14:50:17,2887288
1,1330,1835.0,4294965676,2020-09-02 14:50:18,2887468
1,1330,1835.0,4294965676,2020-09-02 14:50:19,2887907
1,1330,1835.0,4294965676,2020-09-02 14:50:19,2888007
1,1330,1835.05,4294965681,2020-09-02 14:50:20,2888646
1,1330,1835.05,4294965681,2020-09-02 14:50:21,2888646
1,1330,1835.0,4294965676,2020-09-02 14:50:23,2888846
1,1330,1835.0,4294965676,2020-09-02 14:50:24,2888846
1,1330,1835.05,4294965681,2020-09-02 14:50:25,2889108
1,1330,1835.0,4294965676,2020-09-02 14:50:25,2889112
1,1330,1835.05,4294965681,2020-09-02 14:50:27,2889139
1,1330,1835.0,4294965676,2020-09-02 14:50:28,2889441
1,1330,1835.0,4294965676,2020-09-02 14:50:29,2889590
1,1330,1835.0,4294965676,2020-09-02 14:50:29,2889590
1,1330,1835.05,4294965681,2020-09-02 14:50:31,2889611
1,1330,1835.05,4294965681,2020-09-02 14:50:32,2889672
1,1330,1835.0,4294965676,2020-09-02 14:50:33,2889699
1,1330,1835.0,4294965676,2020-09-02 14:50:33,2889682
1,1330,1835.05,4294965681,2020-09-02 14:50:34,2889840
1,1330,1835.05,4294965681,2020-09-02 14:50:36,2889840
1,1330,1835.05,4294965681,2020-09-02 14:50:37,2889941
1,1330,1835.0,4294965676,2020-09-02 14:50:38,2890041
1,1330,1835.0,4294965676,2020-09-02 14:50:38,2890041
1,1330,1835.05,4294965681,2020-09-02 14:50:39,2890222
1,1330,1835.0,4294965676,2020-09-02 14:50:41,2890243
1,1330,1835.0,4294965676,2020-09-02 14:50:42,2890243
1,1330,1835.0,4294965676,2020-09-02 14:50:42,2890243
1,1330,1835.0,4294965676,2020-09-02 14:50:43,2890638
1,1330,1835.05,4294965681,2020-09-02 14:50:44,2890791
1,1330,1835.55,4294965731,2020-09-02 14:50:46,2896448
1,1330,1835.55,4294965731,2020-09-02 14:50:47,2896448
1,1330,1835.55,4294965731,2020-09-02 14:50:47,2896448
1,1330,1836.55,4294965831,2020-09-02 14:50:48,2896587
1,1330,1836.55,4294965831,2020-09-02 14:50:49,2896587
1,1330,1836.55,4294965831,2020-09-02 14:50:50,2896589
1,1330,1836.55,4294965831,2020-09-02 14:50:52,2896644
1,1330,1835.75,4294965751,2020-09-02 14:50:53,2896744
1,1330,1835.75,4294965751,2020-09-02 14:50:53,2896772
1,1330,1836.5,4294965826,2020-09-02 14:50:54,2897050
1,1330,1836.5,4294965826,2020-09-02 14:50:56,2897050
1,1330,1836.5,4294965826,2020-09-02 14:50:57,2897050
1,1330,1836.0,4294965776,2020-09-02 14:50:58,2897100
1,1330,1836.0,4294965776,2020-09-02 14:50:58,2897126
1,1330,1836.05,4294965781,2020-09-02 14:50:59,2897546
1,1330,1836.5,4294965826,2020-09-02 14:51:00,2897677
1,1330,1836.9,4294965866,2020-09-02 14:51:02,2897770
1,1330,1836.15,4294965791,2020-09-02 14:51:03,2897805
1,1330,1836.15,4294965791,2020-09-02 14:51:04,2897805
1,1330,1836.15,4294965791,2020-09-02 14:51:04,2897805
1,1330,1836.15,4294965791,2020-09-02 14:51:05,2897879
1,1330,1837.1,4294965886,2020-09-02 14:51:07,2898517
1,1330,1837.05,4294965881,2020-09-02 14:51:08,2898523
1,1330,1837.05,4294965881,2020-09-02 14:51:08,2898523
1,1330,1837.0,4294965876,2020-09-02 14:51:10,2898543
1,1330,1837.0,4294965876,2020-09-02 14:51:11,2898543
1,1330,1836.2,4294965796,2020-09-02 14:51:12,2898593
1,1330,1836.2,4294965796,2020-09-02 14:51:12,2898593
1,1330,1837.0,4294965876,2020-09-02 14:51:14,2898801
1,1330,1837.05,4294965881,2020-09-02 14:51:15,2898851
1,1330,1836.95,4294965871,2020-09-02 14:51:16,2898871
1,1330,1836.95,4294965871,2020-09-02 14:51:17,2898871
1,1330,1836.95,4294965871,2020-09-02 14:51:17,2898871
1,1330,1836.2,4294965796,2020-09-02 14:51:18,2898872
1,1330,1836.85,4294965861,2020-09-02 14:51:19,2898882
1,1330,1836.85,4294965861,2020-09-02 14:51:21,2899061
1,1330,1836.95,4294965871,2020-09-02 14:51:22,2899162
1,1330,1836.95,4294965871,2020-09-02 14:51:23,2899291
1,1330,1836.95,4294965871,2020-09-02 14:51:24,2899525
1,1330,1836.95,4294965871,2020-09-02 14:51:24,2899525
1,1330,1836.95,4294965871,2020-09-02 14:51:26,2899525
1,1330,1836.95,4294965871,2020-09-02 14:51:27,2899625
1,1330,1836.95,4294965871,2020-09-02 14:51:28,2899725
1,1330,1836.95,4294965871,2020-09-02 14:51:29,2899993
1,1330,1836.95,4294965871,2020-09-02 14:51:29,2899993
1,1330,1836.95,4294965871,2020-09-02 14:51:30,2899993
1,1330,1836.95,4294965871,2020-09-02 14:51:32,2900165
1,1330,1836.5,4294965826,2020-09-02 14:51:33,2900172
1,1330,1836.7,4294965846,2020-09-02 14:51:34,2900226
1,1330,1836.7,4294965846,2020-09-02 14:51:35,2900226
1,1330,1836.7,4294965846,2020-09-02 14:51:35,2900226
1,1330,1836.7,4294965846,2020-09-02 14:51:36,2900226
1,1330,1836.7,4294965846,2020-09-02 14:51:38,2900226
1,1330,1836.6,4294965836,2020-09-02 14:51:39,2900408
1,1330,1836.6,4294965836,2020-09-02 14:51:39,2900408
1,1330,1836.65,4294965841,2020-09-02 14:51:41,2900826
1,1330,1836.65,4294965841,2020-09-02 14:51:42,2900826
1,1330,1836.65,4294965841,2020-09-02 14:51:42,2900826
1,1330,1836.5,4294965826,2020-09-02 14:51:43,2900880
1,1330,1836.65,4294965841,2020-09-02 14:51:44,2901180
1,1330,1836.7,4294965846,2020-09-02 14:51:46,2902220
1,1330,1836.65,4294965841,2020-09-02 14:51:47,2902390
1,1330,1836.65,4294965841,2020-09-02 14:51:47,2902390
1,1330,1837.45,4294965921,2020-09-02 14:51:49,2902525
1,1330,1837.65,4294965941,2020-09-02 14:51:50,2902665
1,1330,1837.65,4294965941,2020-09-02 14:51:51,2902665
1,1330,1837.45,4294965921,2020-09-02 14:51:52,2903416
1,1330,1837.0,4294965876,2020-09-02 14:51:52,2903689
1,1330,1837.0,4294965876,2020-09-02 14:51:54,2903689
1,1330,1837.0,4294965876,2020-09-02 14:51:55,2903699
1,1330,1837.0,4294965876,2020-09-02 14:51:55,2903699
1,1330,1837.35,4294965911,2020-09-02 14:51:57,2903827
1,1330,1837.4,4294965916,2020-09-02 14:51:58,2904027
1,1330,1837.4,4294965916,2020-09-02 14:51:59,2904027
1,1330,1837.4,4294965916,2020-09-02 14:51:59,2904277
1,1330,1837.4,4294965916,2020-09-02 14:52:01,2904277
1,1330,1837.15,4294965891,2020-09-02 14:52:02,2904337
1,1330,1837.15,4294965891,2020-09-02 14:52:02,2904337
1,1330,1837.4,4294965916,2020-09-02 14:52:04,2904519
1,1330,1837.4,4294965916,2020-09-02 14:52:05,2904745
1,1330,1837.4,4294965916,2020-09-02 14:52:05,2904745
1,1330,1837.4,4294965916,2020-09-02 14:52:06,2904971
1,1330,1837.4,4294965916,2020-09-02 14:52:08,2904974
1,1330,1837.4,4294965916,2020-09-02 14:52:09,2904974
1,1330,1837.4,4294965916,2020-09-02 14:52:10,2905174
1,1330,1837.4,4294965916,2020-09-02 14:52:11,2905179
1,1330,1837.4,4294965916,2020-09-02 14:52:12,2905528
1,1330,1837.4,4294965916,2020-09-02 14:52:12,2905528
1,1330,1837.4,4294965916,2020-09-02 14:52:13,2905713
1,1330,1837.4,4294965916,2020-09-02 14:52:14,2905713
1,1330,1837.4,4294965916,2020-09-02 14:52:15,2905847
1,1330,1837.45,4294965921,2020-09-02 14:52:16,2906183
1,1330,1837.45,4294965921,2020-09-02 14:52:18,2906250
1,1330,1837.45,4294965921,2020-09-02 14:52:19,2906253
1,1330,1837.45,4294965921,2020-09-02 14:52:20,2906253
1,1330,1838.0,4294965976,2020-09-02 14:52:21,2906830
1,1330,1838.0,4294965976,2020-09-02 14:52:21,2906830
1,1330,1838.55,4294966031,2020-09-02 14:52:22,2906872
1,1330,1839.05,4294966081,2020-09-02 14:52:24,2907053
1,1330,1839.0,4294966076,2020-09-02 14:52:25,2907193
1,1330,1839.0,4294966076,2020-09-02 14:52:25,2907193
1,1330,1838.7,4294966046,2020-09-02 14:52:27,2907207
1,1330,1838.3,4294966006,2020-09-02 14:52:27,2908439
1,1330,1838.75,4294966051,2020-09-02 14:52:28,2909440
1,1330,1838.7,4294966046,2020-09-02 14:52:30,2909450
1,1330,1838.0,4294965976,2020-09-02 14:52:31,2909510
1,1330,1838.0,4294965976,2020-09-02 14:52:32,2909510
1,1330,1838.0,4294965976,2020-09-02 14:52:32,2909510
1,1330,1838.0,4294965976,2020-09-02 14:52:34,2909555
1,1330,1838.0,4294965976,2020-09-02 14:52:35,2909556
1,1330,1838.0,4294965976,2020-09-02 14:52:36,2909639
1,1330,1838.0,4294965976,2020-09-02 14:52:37,2910240
1,1330,1838.0,4294965976,2020-09-02 14:52:37,2910240
1,1330,1838.0,4294965976,2020-09-02 14:52:38,2910270
1,1330,1837.95,4294965971,2020-09-02 14:52:39,2910280
1,1330,1838.0,4294965976,2020-09-02 14:52:40,2910500
1,1330,1837.95,4294965971,2020-09-02 14:52:42,2910506
1,1330,1837.95,4294965971,2020-09-02 14:52:43,2910506
1,1330,1837.6,4294965936,2020-09-02 14:52:44,2910559
1,1330,1837.6,4294965936,2020-09-02 14:52:45,2910559
1,1330,1837.6,4294965936,2020-09-02 14:52:46,2910559
1,1330,1837.45,4294965921,2020-09-02 14:52:47,2910989
1,1330,1837.45,4294965921,2020-09-02 14:52:48,2910989
1,1330,1837.45,4294965921,2020-09-02 14:52:49,2910989
1,1330,1837.45,4294965921,2020-09-02 14:52:50,2910989
1,1330,1837.4,4294965916,2020-09-02 14:52:51,2911113
1,1330,1837.4,4294965916,2020-09-02 14:52:52,2911113
1,1330,1837.4,4294965916,2020-09-02 14:52:52,2911169
1,1330,1837.5,4294965926,2020-09-02 14:52:53,2911179
1,1330,1837.5,4294965926,2020-09-02 14:52:55,2911179
1,1330,1837.5,4294965926,2020-09-02 14:52:56,2911179
1,1330,1836.8,4294965856,2020-09-02 14:52:56,2912229
1,1330,1836.75,4294965851,2020-09-02 14:52:57,2912577
1,1330,1836.7,4294965846,2020-09-02 14:52:59,2912629
1,1330,1836.7,4294965846,2020-09-02 14:53:00,2912637
1,1330,1836.7,4294965846,2020-09-02 14:53:00,2912637
1,1330,1836.7,4294965846,2020-09-02 14:53:01,2912637
1,1330,1836.7,4294965846,2020-09-02 14:53:03,2912746
1,1330,1836.7,4294965846,2020-09-02 14:53:04,2912796
1,1330,1836.7,4294965846,2020-09-02 14:53:05,2912798
1,1330,1836.75,4294965851,2020-09-02 14:53:06,2912799
1,1330,1836.75,4294965851,2020-09-02 14:53:07,2912799
1,1330,1836.75,4294965851,2020-09-02 14:53:08,2912803
1,1330,1836.75,4294965851,2020-09-02 14:53:09,2912819
1,1330,1836.0,4294965776,2020-09-02 14:53:10,2913784
1,1330,1836.45,4294965821,2020-09-02 14:53:10,2913786
1,1330,1836.45,4294965821,2020-09-02 14:53:12,2913986
1,1330,1836.45,4294965821,2020-09-02 14:53:13,2913986
1,1330,1836.15,4294965791,2020-09-02 14:53:14,2914041
1,1330,1836.45,4294965821,2020-09-02 14:53:14,2914047
1,1330,1836.3,4294965806,2020-09-02 14:53:15,2914359
1,1330,1836.15,4294965791,2020-09-02 14:53:17,2914642
1,1330,1836.05,4294965781,2020-09-02 14:53:18,2914725
1,1330,1836.05,4294965781,2020-09-02 14:53:18,2914730
1,1330,1836.05,4294965781,2020-09-02 14:53:20,2914814
1,1330,1836.1,4294965786,2020-09-02 14:53:21,2915651
1,1330,1836.05,4294965781,2020-09-02 14:53:22,2915751
1,1330,1836.05,4294965781,2020-09-02 14:53:22,2915751
1,1330,1836.1,4294965786,2020-09-02 14:53:23,2915767
1,1330,1836.1,4294965786,2020-09-02 14:53:25,2916681
1,1330,1836.05,4294965781,2020-09-02 14:53:26,2916682
1,1330,1836.1,4294965786,2020-09-02 14:53:27,2919400
1,1330,1836.55,4294965831,2020-09-02 14:53:28,2920151
1,1330,1836.55,4294965831,2020-09-02 14:53:29,2920157
1,1330,1836.55,4294965831,2020-09-02 14:53:30,2920166
1,1330,1836.55,4294965831,2020-09-02 14:53:31,2920166
1,1330,1836.55,4294965831,2020-09-02 14:53:32,2920166
1,1330,1836.5,4294965826,2020-09-02 14:53:33,2920288
1,1330,1836.5,4294965826,2020-09-02 14:53:34,2920288
1,1330,1836.55,4294965831,2020-09-02 14:53:35,2920405
1,1330,1836.55,4294965831,2020-09-02 14:53:36,2920405
1,1330,1836.55,4294965831,2020-09-02 14:53:36,2920405
1,1330,1837.25,4294965901,2020-09-02 14:53:37,2920488
1,1330,1837.25,4294965901,2020-09-02 14:53:39,2920638
1,1330,1838.0,4294965976,2020-09-02 14:53:40,2920648
1,1330,1838.0,4294965976,2020-09-02 14:53:41,2920648
1,1330,1838.0,4294965976,2020-09-02 14:53:41,2920648
1,1330,1837.25,4294965901,2020-09-02 14:53:43,2920650
1,1330,1837.25,4294965901,2020-09-02 14:53:44,2920650
1,1330,1838.0,4294965976,2020-09-02 14:53:45,2920967
1,1330,1838.0,4294965976,2020-09-02 14:53:45,2920967
1,1330,1838.0,4294965976,2020-09-02 14:53:46,2920967
1,1330,1838.0,4294965976,2020-09-02 14:53:47,2920967
1,1330,1838.0,4294965976,2020-09-02 14:53:49,2920967
1,1330,1837.95,4294965971,2020-09-02 14:53:50,2920977
1,1330,1837.95,4294965971,2020-09-02 14:53:51,2920977
1,1330,1837.95,4294965971,2020-09-02 14:53:52,2921106
1,1330,1837.95,4294965971,2020-09-02 14:53:53,2921121
1,1330,1837.95,4294965971,2020-09-02 14:53:53,2921121
1,1330,1837.95,4294965971,2020-09-02 14:53:55,2921271
1,1330,1837.95,4294965971,2020-09-02 14:53:56,2921369
1,1330,1837.35,4294965911,2020-09-02 14:53:57,2921421
1,1330,1837.95,4294965971,2020-09-02 14:53:58,2921448
1,1330,1837.95,4294965971,2020-09-02 14:53:58,2921448
1,1330,1837.95,4294965971,2020-09-02 14:54:00,2921451
1,1330,1837.65,4294965941,2020-09-02 14:54:01,2921705
1,1330,1837.9,4294965966,2020-09-02 14:54:01,2921709
1,1330,1837.9,4294965966,2020-09-02 14:54:02,2921709
1,1330,1837.4,4294965916,2020-09-02 14:54:04,2921717
1,1330,1837.4,4294965916,2020-09-02 14:54:05,2921717
1,1330,1837.9,4294965966,2020-09-02 14:54:06,2921767
1,1330,1837.9,4294965966,2020-09-02 14:54:07,2922051
1,1330,1837.9,4294965966,2020-09-02 14:54:07,2922051
1,1330,1837.65,4294965941,2020-09-02 14:54:09,2922098
1,1330,1837.5,4294965926,2020-09-02 14:54:10,2922099
1,1330,1837.5,4294965926,2020-09-02 14:54:11,2922099
1,1330,1837.5,4294965926,2020-09-02 14:54:11,2922099
1,1330,1837.65,4294965941,2020-09-02 14:54:13,2922103
1,1330,1837.65,4294965941,2020-09-02 14:54:14,2922103
1,1330,1837.6,4294965936,2020-09-02 14:54:15,2922254
1,1330,1837.6,4294965936,2020-09-02 14:54:16,2923039
1,1330,1837.6,4294965936,2020-09-02 14:54:17,2923109
1,1330,1837.6,4294965936,2020-09-02 14:54:17,2923109
1,1330,1837.6,4294965936,2020-09-02 14:54:18,2923240
1,1330,1837.6,4294965936,2020-09-02 14:54:20,2923250
1,1330,1837.6,4294965936,2020-09-02 14:54:21,2923250
1,1330,1837.6,4294965936,2020-09-02 14:54:21,2923250
1,1330,1837.6,4294965936,2020-09-02 14:54:23,2923250
1,1330,1837.6,4294965936,2020-09-02 14:54:24,2923250
1,1330,1837.6,4294965936,2020-09-02 14:54:25,2923496
1,1330,1837.65,4294965941,2020-09-02 14:54:26,2924269
1,1330,1837.65,4294965941,2020-09-02 14:54:26,2924269
1,1330,1837.65,4294965941,2020-09-02 14:54:28,2925883
1,1330,1837.65,4294965941,2020-09-02 14:54:29,2925883
1,1330,1837.65,4294965941,2020-09-02 14:54:30,2925883
1,1330,1839.0,4294966076,2020-09-02 14:54:31,2926183
1,1330,1839.0,4294966076,2020-09-02 14:54:32,2926444
1,1330,1839.0,4294966076,2020-09-02 14:54:33,2926444
1,1330,1838.3,4294966006,2020-09-02 14:54:34,2926451
1,1330,1839.0,4294966076,2020-09-02 14:54:35,2926553
1,1330,1838.95,4294966071,2020-09-02 14:54:36,2927270
1,1330,1838.95,4294966071,2020-09-02 14:54:36,2927270
1,1330,1837.55,4294965931,2020-09-02 14:54:38,2929127
1,1330,1838.2,4294965996,2020-09-02 14:54:39,2929147
1,1330,1838.2,4294965996,2020-09-02 14:54:40,2929147
1,1330,1838.2,4294965996,2020-09-02 14:54:41,2929147
1,1330,1838.2,4294965996,2020-09-02 14:54:42,2929147
1,1330,1838.2,4294965996,2020-09-02 14:54:43,2929147
1,1330,1838.2,4294965996,2020-09-02 14:54:44,2929147
1,1330,1837.6,4294965936,2020-09-02 14:54:45,2929347
1,1330,1837.6,4294965936,2020-09-02 14:54:45,2929347
1,1330,1837.6,4294965936,2020-09-02 14:54:46,2929352
1,1330,1837.6,4294965936,2020-09-02 14:54:47,2929355
1,1330,1837.6,4294965936,2020-09-02 14:54:49,2929367
1,1330,1837.6,4294965936,2020-09-02 14:54:50,2929388
1,1330,1837.6,4294965936,2020-09-02 14:54:51,2929388
1,1330,1837.6,4294965936,2020-09-02 14:54:52,2929388
1,1330,1837.55,4294965931,2020-09-02 14:54:53,2930381
1,1330,1837.55,4294965931,2020-09-02 14:54:54,2930392
1,1330,1837.55,4294965931,2020-09-02 14:54:55,2930392
1,1330,1838.0,4294965976,2020-09-02 14:54:56,2930393
1,1330,1838.0,4294965976,2020-09-02 14:54:57,2930393
1,1330,1838.0,4294965976,2020-09-02 14:54:58,2930490
1,1330,1838.0,4294965976,2020-09-02 14:54:59,2930642
1,1330,1838.0,4294965976,2020-09-02 14:54:59,2930642
1,1330,1838.0,4294965976,2020-09-02 14:55:00,2930642
1,1330,1838.0,4294965976,2020-09-02 14:55:02,2930642
1,1330,1838.0,4294965976,2020-09-02 14:55:03,2930642
1,1330,1837.75,4294965951,2020-09-02 14:55:04,2930749
1,1330,1837.75,4294965951,2020-09-02 14:55:05,2930949
1,1330,1837.65,4294965941,2020-09-02 14:55:06,2931251
1,1330,1837.75,4294965951,2020-09-02 14:55:07,2931481
1,1330,1837.65,4294965941,2020-09-02 14:55:07,2932070
1,1330,1837.65,4294965941,2020-09-02 14:55:09,2932371
1,1330,1837.6,4294965936,2020-09-02 14:55:10,2932381
1,1330,1837.6,4294965936,2020-09-02 14:55:11,2932381
1,1330,1837.65,4294965941,2020-09-02 14:55:12,2932663
1,1330,1837.55,4294965931,2020-09-02 14:55:13,2932664
1,1330,1837.55,4294965931,2020-09-02 14:55:14,2932664
1,1330,1837.55,4294965931,2020-09-02 14:55:14,2932664
1,1330,1837.55,4294965931,2020-09-02 14:55:15,2932664
1,1330,1838.25,4294966001,2020-09-02 14:55:17,2935439
1,1330,1838.25,4294966001,2020-09-02 14:55:18,2935439
1,1330,1838.5,4294966026,2020-09-02 14:55:19,2935759
1,1330,1838.5,4294966026,2020-09-02 14:55:20,2935759
1,1330,1839.4,4294966116,2020-09-02 14:55:21,2935766
1,1330,1839.25,4294966101,2020-09-02 14:55:22,2935782
1,1330,1839.25,4294966101,2020-09-02 14:55:23,2935782
1,1330,1839.25,4294966101,2020-09-02 14:55:24,2935808
1,1330,1839.25,4294966101,2020-09-02 14:55:25,2935808
1,1330,1839.25,4294966101,2020-09-02 14:55:26,2935808
1,1330,1839.25,4294966101,2020-09-02 14:55:26,2935808
1,1330,1839.25,4294966101,2020-09-02 14:55:27,2935808
1,1330,1839.25,4294966101,2020-09-02 14:55:29,2935808
1,1330,1838.95,4294966071,2020-09-02 14:55:30,2936413
1,1330,1838.25,4294966001,2020-09-02 14:55:31,2936465
1,1330,1838.05,4294965981,2020-09-02 14:55:32,2936765
1,1330,1838.15,4294965991,2020-09-02 14:55:33,2936774
1,1330,1838.15,4294965991,2020-09-02 14:55:33,2936774
1,1330,1838.15,4294965991,2020-09-02 14:55:34,2936774
1,1330,1838.15,4294965991,2020-09-02 14:55:36,2936774
1,1330,1838.1,4294965986,2020-09-02 14:55:37,2936781
1,1330,1838.1,4294965986,2020-09-02 14:55:38,2936781
1,1330,1838.15,4294965991,2020-09-02 14:55:39,2936796
1,1330,1838.15,4294965991,2020-09-02 14:55:40,2936796
1,1330,1838.15,4294965991,2020-09-02 14:55:40,2936796
1,1330,1838.15,4294965991,2020-09-02 14:55:42,2936871
1,1330,1838.1,4294965986,2020-09-02 14:55:43,2937036
1,1330,1838.1,4294965986,2020-09-02 14:55:44,2937036
1,1330,1838.1,4294965986,2020-09-02 14:55:45,2937036
1,1330,1838.1,4294965986,2020-09-02 14:55:46,2937036
1,1330,1838.1,4294965986,2020-09-02 14:55:46,2937036
1,1330,1838.1,4294965986,2020-09-02 14:55:47,2937036
1,1330,1838.1,4294965986,2020-09-02 14:55:49,2937067
1,1330,1838.05,4294965981,2020-09-02 14:55:50,2937419
1,1330,1838.05,4294965981,2020-09-02 14:55:51,2937444
1,1330,1838.05,4294965981,2020-09-02 14:55:52,2937444
1,1330,1838.1,4294965986,2020-09-02 14:55:53,2937460
1,1330,1838.05,4294965981,2020-09-02 14:55:53,2937444
1,1330,1838.1,4294965986,2020-09-02 14:55:55,2937670
1,1330,1838.1,4294965986,2020-09-02 14:55:56,2937790
1,1330,1838.1,4294965986,2020-09-02 14:55:57,2938090
1,1330,1838.1,4294965986,2020-09-02 14:55:58,2938165
1,1330,1838.1,4294965986,2020-09-02 14:55:58,2938165
1,1330,1838.1,4294965986,2020-09-02 14:55:59,2938200
1,1330,1838.1,4294965986,2020-09-02 14:56:01,2938716
1,1330,1838.05,4294965981,2020-09-02 14:56:02,2938871
1,1330,1838.05,4294965981,2020-09-02 14:56:03,2938979
1,1330,1838.05,4294965981,2020-09-02 14:56:04,2938994
1,1330,1838.1,4294965986,2020-09-02 14:56:05,2939002
1,1330,1838.1,4294965986,2020-09-02 14:56:06,2939305
1,1330,1838.1,4294965986,2020-09-02 14:56:06,2939305
1,1330,1838.05,4294965981,2020-09-02 14:56:08,2939335
1,1330,1838.3,4294966006,2020-09-02 14:56:09,2942293
1,1330,1838.3,4294966006,2020-09-02 14:56:10,2942293
1,1330,1838.3,4294966006,2020-09-02 14:56:11,2942303
1,1330,1838.3,4294966006,2020-09-02 14:56:12,2942303
1,1330,1839.0,4294966076,2020-09-02 14:56:13,2942595
1,1330,1839.0,4294966076,2020-09-02 14:56:13,2942605
1,1330,1839.0,4294966076,2020-09-02 14:56:14,2942605
1,1330,1838.4,4294966016,2020-09-02 14:56:16,2942608
1,1330,1838.35,4294966011,2020-09-02 14:56:17,2942808
1,1330,1839.0,4294966076,2020-09-02 14:56:18,2942812
1,1330,1839.0,4294966076,2020-09-02 14:56:19,2943096
1,1330,1839.0,4294966076,2020-09-02 14:56:20,2943096
1,1330,1839.0,4294966076,2020-09-02 14:56:20,2943096
1,1330,1839.0,4294966076,2020-09-02 14:56:22,2943096
1,1330,1838.95,4294966071,2020-09-02 14:56:23,2943578
1,1330,1839.0,4294966076,2020-09-02 14:56:24,2943623
1,1330,1839.0,4294966076,2020-09-02 14:56:25,2943624
1,1330,1839.0,4294966076,2020-09-02 14:56:26,2944033
1,1330,1838.95,4294966071,2020-09-02 14:56:27,2944034
1,1330,1838.95,4294966071,2020-09-02 14:56:27,2944034
1,1330,1839.0,4294966076,2020-09-02 14:56:28,2944186
1,1330,1839.0,4294966076,2020-09-02 14:56:30,2944189
1,1330,1839.0,4294966076,2020-09-02 14:56:31,2945287
1,1330,1839.0,4294966076,2020-09-02 14:56:32,2945290
1,1330,1838.55,4294966031,2020-09-02 14:56:33,2945291
1,1330,1838.55,4294966031,2020-09-02 14:56:34,2945291
1,1330,1838.55,4294966031,2020-09-02 14:56:34,2945291
1,1330,1838.55,4294966031,2020-09-02 14:56:35,2945541
1,1330,1838.3,4294966006,2020-09-02 14:56:37,2945786
1,1330,1838.5,4294966026,2020-09-02 14:56:38,2945838
1,1330,1838.5,4294966026,2020-09-02 14:56:39,2945838
1,1330,1838.25,4294966001,2020-09-02 14:56:39,2946071
1,1330,1838.25,4294966001,2020-09-02 14:56:41,2946071
1,1330,1838.25,4294966001,2020-09-02 14:56:42,2946071
1,1330,1838.15,4294965991,2020-09-02 14:56:43,2946081
1,1330,1838.05,4294965981,2020-09-02 14:56:44,2946101
1,1330,1838.1,4294965986,2020-09-02 14:56:45,2946108
1,1330,1838.1,4294965986,2020-09-02 14:56:46,2946108
1,1330,1838.05,4294965981,2020-09-02 14:56:47,2946160
1,1330,1838.05,4294965981,2020-09-02 14:56:48,2948182
1,1330,1838.05,4294965981,2020-09-02 14:56:49,2948182
1,1330,1838.05,4294965981,2020-09-02 14:56:50,2948182
1,1330,1838.15,4294965991,2020-09-02 14:56:51,2948191
1,1330,1838.15,4294965991,2020-09-02 14:56:52,2948521
1,1330,1838.15,4294965991,2020-09-02 14:56:53,2948536
